"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"1291" "A9" "E-046" "30" "30" "24" "P18" "26" "344" "141" "18.00000" " 2.711456888" "4.400569" "-1.22999631" "2.709365" "1"
"1292" "A9" "E-065" "30" "30" "24" "P18" "28" "345" "254" "15.07692" " 0.369637378" "2.041185" "-0.24437084" "2.135635" "1"
"1293" "A9" "J-010" "30" "30" "24" "P18" "30" "354" "368" "15.07692" "-1.578563459" "2.473847" "-1.75833555" "2.617379" "1"
"1294" "A6" "J-031" "30" "30" "24" "P18" "32" "387" "132" "15.07692" " 0.198842399" "2.682443" "-0.99178429" "2.480546" "1"
"1295" "A6" "J-050" "30" "30" "24" "P18" "34" "394" "248" "15.07692" " 0.164490934" "2.186952" "-0.29119174" "2.165835" "1"
"1296" "A6" "J-065" "30" "30" "24" "P18" "36" "408" "361" "15.07692" "-0.528647141" "2.450176" "-0.97859854" "2.434907" "1"
"1297" "A9" "E-062" "20" "20" "24" "P19" " 1" "118" "104" "16.00000" "12.7351191970" "4.251118" "-0.277653899" "3.756823" "1"
"1298" "A6" "J-005" "20" "20" "24" "P19" " 3" "121" "217" "15.00000" " 1.6771368124" "2.578193" "-0.690225764" "2.175050" "1"
"1299" "A6" "J-022" "20" "20" "24" "P19" " 5" "130" "323" "14.52632" " 0.1146015038" "2.373607" "-1.147817408" "2.343009" "1"
"1300" "A9" "J-001" "20" "20" "24" "P19" " 7" "174" "109" "14.52632" " 0.0148120301" "1.863304" "-0.031433246" "2.029495" "1"
"1301" "A6" "J-015" "20" "20" "24" "P19" " 9" "186" "214" "13.00000" " 4.6786200378" "2.697253" "-0.484624060" "2.967736" "1"
"1302" "Neg" "0" "20" "20" "24" "P19" "11" "187" "319" "15.00000" " 1.0291396333" "2.446496" "-1.029442231" "2.418406" "1"
"1303" "A1" "J-078" "20" "20" "24" "P19" "13" "221" "108" "14.00000" " 6.0299021207" "2.425996" " 0.300302445" "4.617178" "1"
"1304" "A9" "J-082" "20" "20" "24" "P19" "15" "228" "214" "14.52632" "-0.8240150376" "2.588310" "-0.855854058" "2.351480" "1"
"1305" "Neg" "0" "20" "20" "24" "P19" "17" "231" "319" "14.52632" " 0.0759699248" "2.116656" "-0.330621728" "2.238747" "1"
"1306" "A6" "J-029" "20" "20" "24" "P19" "19" "284" " 88" "17.00000" " 3.2265815760" "2.754363" "-0.264482270" "2.268704" "1"
"1307" "A2" "J-047" "20" "20" "24" "P19" "21" "290" "195" "14.52632" " 0.9717744361" "2.141829" "-0.222693063" "2.087897" "1"
"1308" "A6" "J-062" "20" "20" "24" "P19" "23" "288" "306" "14.52632" " 0.1278195489" "1.937079" "-0.087859948" "2.168156" "1"
"1309" "B" "J-037" "20" "20" "24" "P19" "25" "342" "105" "14.00000" " 4.1006525285" "2.604902" " 1.298214286" "6.547359" "1"
"1310" "A1" "J-056" "20" "20" "24" "P19" "27" "342" "206" "14.52632" "-0.8841353383" "2.439232" "-0.335909686" "3.335309" "1"
"1311" "A9" "J-070" "20" "20" "24" "P19" "29" "345" "319" "16.00000" "11.4195734003" "5.218057" "-1.344415185" "3.608743" "1"
"1312" "B" "E-003" "20" "20" "24" "P19" "31" "376" " 91" "15.00000" "18.4249506347" "3.466661" " 0.562121514" "5.827493" "1"
"1313" "A6" "E-020" "20" "20" "24" "P19" "33" "381" "201" "16.00000" " 7.8765746550" "6.495889" "-1.182715458" "2.317476" "1"
"1314" "A6" "E-030" "20" "20" "24" "P19" "35" "386" "312" "14.52632" " 0.8733082707" "4.410565" "-1.168642016" "3.963653" "1"
"1315" "A9" "E-062" "30" "20" "24" "P19" " 2" "120" "158" "13.00000" "14.4268052930" "2.785176" " 0.551629073" "5.035722" "1"
"1316" "A6" "J-005" "30" "20" "24" "P19" " 4" "125" "270" "14.52632" "-0.6398646617" "2.557330" "-1.034388089" "2.354443" "1"
"1317" "A6" "J-022" "30" "20" "24" "P19" " 6" "130" "367" "14.52632" "-0.3803157895" "2.822000" "-1.608992147" "2.502695" "1"
"1318" "A9" "J-001" "30" "20" "24" "P19" " 8" "178" "159" "14.52632" "-0.2452781955" "2.015456" " 0.032558901" "2.277009" "1"
"1319" "A6" "J-015" "30" "20" "24" "P19" "10" "185" "268" "14.00000" " 4.6446003263" "2.518487" "-0.912329472" "2.413811" "1"
"1320" "Neg" "0" "30" "20" "24" "P19" "12" "183" "377" "15.00000" " 0.9902961918" "2.490638" "-1.387058433" "2.856168" "1"
"1321" "A1" "J-078" "30" "20" "24" "P19" "14" "225" "161" "13.00000" " 4.4295463138" "2.849617" " 0.033549499" "4.272309" "1"
"1322" "A9" "J-082" "30" "20" "24" "P19" "16" "230" "269" "14.52632" " 0.2776992481" "1.848065" "-0.394636780" "2.039530" "1"
"1323" "Neg" "0" "30" "20" "24" "P19" "18" "236" "381" "14.52632" " 0.5589022556" "2.290995" " 0.045857330" "2.094233" "1"
"1324" "A6" "J-029" "30" "20" "24" "P19" "20" "293" "141" "14.00000" " 2.3862479608" "2.449117" "-0.179147362" "2.435953" "1"
"1325" "A2" "J-047" "30" "20" "24" "P19" "22" "290" "249" "14.52632" " 0.7048571429" "2.123028" "-0.213072644" "2.036235" "1"
"1326" "A6" "J-062" "30" "20" "24" "P19" "24" "288" "363" "14.52632" "-0.3595789474" "2.165897" "-0.215049084" "2.241046" "1"
"1327" "B" "J-037" "30" "20" "24" "P19" "26" "343" "158" "15.00000" " 4.1094781382" "3.137633" " 0.787981408" "5.746014" "1"
"1328" "A1" "J-056" "30" "20" "24" "P19" "28" "342" "257" "14.52632" " 0.0091127820" "2.062620" "-0.184240838" "2.699347" "1"
"1329" "A9" "J-070" "30" "20" "24" "P19" "30" "348" "371" "15.00000" " 9.1584062059" "4.524290" "-0.525571049" "5.930264" "1"
"1330" "B" "E-003" "30" "20" "24" "P19" "32" "380" "147" "10.00000" "17.2449211356" "3.311404" " 2.251930082" "8.137430" "1"
"1331" "A6" "E-020" "30" "20" "24" "P19" "34" "380" "254" "16.00000" " 4.7900878294" "5.369607" "-0.845352257" "2.308082" "1"
"1332" "A6" "E-030" "30" "20" "24" "P19" "36" "383" "365" "14.52632" "-1.8206466165" "3.576671" "-1.225507199" "5.063005" "1"
"1333" "A9" "E-062" "20" "30" "24" "P19" " 1" "128" "115" "16.00000" "11.7566875784" "3.438135" "-0.374630643" "4.185922" "1"
"1334" "A6" "J-005" "20" "30" "24" "P19" " 3" "132" "233" "16.00000" " 1.8032120452" "3.195861" "-0.986220930" "2.526853" "1"
"1335" "A6" "J-022" "20" "30" "24" "P19" " 5" "139" "344" "16.15789" " 0.0003136309" "2.796968" "-1.173125864" "2.592860" "1"
"1336" "A9" "J-001" "20" "30" "24" "P19" " 7" "176" "119" "16.15789" "-0.1337635706" "2.108167" "-0.073091286" "2.213126" "1"
"1337" "A6" "J-015" "20" "30" "24" "P19" " 9" "173" "221" "16.15789" " 0.9876960193" "3.373889" "-1.025701936" "2.696463" "1"
"1338" "Neg" "0" "20" "30" "24" "P19" "11" "183" "325" "14.00000" " 1.3925938010" "2.858362" "-0.980662806" "2.453482" "1"
"1339" "A1" "J-078" "20" "30" "24" "P19" "13" "235" "109" "15.00000" " 4.1879125529" "3.215304" "-0.334236388" "2.811200" "1"
"1340" "A9" "J-082" "20" "30" "24" "P19" "15" "232" "216" "16.15789" " 0.6908926417" "2.275423" "-0.320957815" "2.178195" "1"
"1341" "Neg" "0" "20" "30" "24" "P19" "17" "237" "323" "16.15789" "-0.2338238842" "2.243230" "-0.020923237" "2.109330" "1"
"1342" "A6" "J-029" "20" "30" "24" "P19" "19" "286" "107" "16.00000" " 2.9512797992" "2.713225" "-0.325280438" "3.313322" "1"
"1343" "A2" "J-047" "20" "30" "24" "P19" "21" "289" "222" "16.15789" " 0.0631966224" "2.102550" "-0.168803596" "2.278541" "1"
"1344" "A6" "J-062" "20" "30" "24" "P19" "23" "291" "335" "16.15789" " 0.6244149578" "2.332163" "-0.687420470" "2.318238" "1"
"1345" "B" "J-037" "20" "30" "24" "P19" "25" "319" " 87" "16.00000" " 4.7301129235" "3.933801" "-0.344346785" "3.158811" "1"
"1346" "A1" "J-056" "20" "30" "24" "P19" "27" "329" "196" "16.15789" " 0.1067792521" "2.597007" "-0.677946058" "2.417387" "1"
"1347" "A9" "J-070" "20" "30" "24" "P19" "29" "342" "313" "16.00000" "13.8012672522" "4.130345" "-0.480188098" "3.689998" "1"
"1348" "B" "E-003" "20" "30" "24" "P19" "31" "396" " 91" "15.00000" " 8.9615655853" "5.144892" "-0.060088315" "4.963868" "1"
"1349" "A6" "E-020" "20" "30" "24" "P19" "33" "405" "208" "17.00000" " 3.1594450610" "4.374591" "-0.721734043" "3.306730" "1"
"1350" "A6" "E-030" "20" "30" "24" "P19" "35" "411" "322" "18.00000" " 3.8530426165" "7.486572" "-1.119317847" "2.684395" "1"
"1351" "A9" "E-062" "30" "30" "24" "P19" " 2" "130" "170" "15.00000" "13.2668970381" "3.520774" " 0.181643426" "5.091870" "1"
"1352" "A6" "J-005" "30" "30" "24" "P19" " 4" "132" "289" "16.15789" "-0.0473462002" "2.965706" "-1.296607884" "2.511282" "1"
"1353" "A6" "J-022" "30" "30" "24" "P19" " 6" "138" "394" "18.00000" " 0.0162735382" "3.172162" "-1.938134218" "2.612055" "1"
"1354" "A9" "J-001" "30" "30" "24" "P19" " 8" "176" "168" "16.15789" "-0.2040772014" "2.185928" "-0.257997925" "2.250990" "1"
"1355" "A6" "J-015" "30" "30" "24" "P19" "10" "179" "275" "18.00000" " 1.1306243806" "3.247842" "-1.612592183" "2.571993" "1"
"1356" "Neg" "0" "30" "30" "24" "P19" "12" "183" "388" "17.00000" " 0.0446614872" "2.698017" "-1.652308511" "2.648609" "1"
"1357" "A1" "J-078" "30" "30" "24" "P19" "14" "232" "164" "16.00000" " 2.4881179423" "3.005676" "-0.689586183" "2.493997" "1"
"1358" "A9" "J-082" "30" "30" "24" "P19" "16" "234" "267" "16.15789" " 0.6870879121" "3.819257" "-0.367669433" "2.195131" "1"
"1359" "Neg" "0" "30" "30" "24" "P19" "18" "239" "378" "16.15789" " 0.4111218335" "2.271518" "-0.068537344" "2.269241" "1"
"1360" "A6" "J-029" "30" "30" "24" "P19" "20" "289" "163" "16.15789" "-0.5810373945" "2.606853" "-0.583112033" "2.721406" "1"
"1361" "A2" "J-047" "30" "30" "24" "P19" "22" "287" "276" "16.15789" "-1.1274547648" "2.338537" "-1.162589903" "2.549443" "1"
"1362" "A6" "J-062" "30" "30" "24" "P19" "24" "290" "391" "16.15789" "-0.6151025332" "2.576291" "-0.829125173" "2.516336" "1"
"1363" "B" "J-037" "30" "30" "24" "P19" "26" "325" "144" "16.00000" " 3.7391217064" "3.121056" "-1.194384405" "2.716195" "1"
"1364" "A1" "J-056" "30" "30" "24" "P19" "28" "334" "252" "16.15789" "-0.0398673100" "2.368556" "-0.284107884" "2.267422" "1"
"1365" "A9" "J-070" "30" "30" "24" "P19" "30" "349" "368" "15.00000" "13.3280253879" "3.995226" " 0.005325365" "5.966431" "1"
"1366" "B" "E-003" "30" "30" "24" "P19" "32" "398" "147" "16.00000" "12.0004265997" "5.446601" "-0.039497264" "5.323062" "1"
"1367" "A6" "E-020" "30" "30" "24" "P19" "34" "403" "261" "17.00000" " 3.2446392897" "3.599198" "-0.647854610" "2.493901" "1"
"1368" "A6" "E-030" "30" "30" "24" "P19" "36" "408" "378" "16.15789" " 0.7327503016" "5.399115" "-2.023364454" "3.093708" "1"
"1369" "A10" "E-061-R" "20" "20" "24" "P20" " 1" "130" "116" "15.00000" "12.988899859" "2.835505" "-0.087111554" "3.472314" " 1"
"1370" "Neg" "0" "20" "20" "24" "P20" " 3" "116" "223" "14.42857" " 0.121624060" "2.172713" "-0.219551702" "2.243692" " 1"
"1371" "Neg" "0" "20" "20" "24" "P20" " 5" "102" "328" "14.42857" "-0.418451128" "2.255718" "-0.106498691" "2.378062" " 1"
"1372" "A6" "J-031" "20" "20" "24" "P20" " 7" "201" "112" "13.00000" " 2.130113422" "2.413585" "-0.064091479" "3.073950" " 1"
"1373" "A6" "J-050" "20" "20" "24" "P20" " 9" "194" "220" "14.42857" " 0.346661654" "2.683662" "-0.787378927" "2.477947" " 1"
"1374" "A6" "J-065" "20" "20" "24" "P20" "11" "194" "331" "15.00000" " 1.810282087" "3.030739" "-0.749933599" "2.585029" " 1"
"1375" "A10" "J-083" "20" "20" "24" "P20" "13" "241" "100" "13.00000" " 9.541852552" "3.425840" " 0.070438596" "3.653248" " 1"
"1376" "A6" "J-092" "20" "20" "24" "P20" "15" "236" "212" "14.00000" " 0.746313214" "2.292311" "-0.998217503" "2.331300" " 1"
"1377" "Neg" "0" "20" "20" "24" "P20" "17" "238" "322" "14.42857" "-0.073398496" "2.102576" "-0.338226440" "2.326091" " 1"
"1378" "B" "J-043" "20" "20" "24" "P20" "19" "293" "109" "14.00000" " 2.862756933" "2.550025" "-0.352268340" "3.167758" " 1"
"1379" "A9" "J-057" "20" "20" "24" "P20" "21" "290" "213" "13.00000" " 1.677448015" "2.390074" "-0.776719925" "2.601133" " 1"
"1380" "A9" "J-072" "20" "20" "24" "P20" "23" "283" "328" "14.00000" "17.722822186" "3.967924" " 0.747223295" "6.696566" " 1"
"1381" "A9" "J-001" "20" "20" "24" "P20" "25" "338" "113" "14.42857" " 0.218827068" "2.297719" "-0.036083115" "2.336847" " 1"
"1382" "A6" "J-015" "20" "20" "24" "P20" "27" "337" "217" "15.00000" " 3.181932299" "2.706785" "-0.658097610" "2.534689" " 1"
"1383" "Neg" "0" "20" "20" "24" "P20" "29" "338" "321" "14.42857" " 0.538375940" "2.517555" "-0.649165576" "2.624976" " 1"
"1384" "A9" "E-002" "20" "20" "24" "P20" "31" "388" " 96" "13.00000" "11.634744802" "3.370790" " 1.257095238" "5.423410" " 1"
"1385" "A6" "E-016" "20" "20" "24" "P20" "33" "399" "210" "14.00000" " 5.626982055" "3.208651" "-0.365344273" "3.110976" " 1"
"1386" "A9" "E-028" "20" "20" "24" "P20" "35" "393" "321" "16.00000" "12.035156838" "4.019860" "-0.797609439" "3.527372" " 1"
"1387" "A10" "E-061-R" "30" "20" "24" "P20" " 2" "124" "169" "13.00000" "11.341379962" "3.274535" "-0.077371554" "4.694638" " 1"
"1388" "Neg" "0" "30" "20" "24" "P20" " 4" "108" "274" "14.42857" " 0.085879699" "2.166614" "-0.041145288" "2.208759" " 1"
"1389" "Neg" "0" "30" "20" "24" "P20" " 6" "102" "371" "14.42857" "-0.242330827" "2.504611" "-0.494031414" "2.493544" " 1"
"1390" "A6" "J-031" "30" "20" "24" "P20" " 8" "197" "170" "14.42857" "-0.173203008" "2.285580" "-0.812385471" "2.508401" " 1"
"1391" "A6" "J-050" "30" "20" "24" "P20" "10" "193" "276" "14.42857" " 0.120781955" "2.337589" "-0.262398560" "2.274490" " 1"
"1392" "A6" "J-065" "30" "20" "24" "P20" "12" "191" "386" "14.42857" " 0.486511278" "2.661571" "-1.103285340" "2.519091" " 1"
"1393" "A10" "J-083" "30" "20" "24" "P20" "14" "240" "154" "14.00000" " 5.156150082" "3.286454" "-0.358999356" "2.978004" " 1"
"1394" "A6" "J-092" "30" "20" "24" "P20" "16" "235" "262" "14.42857" " 0.280210526" "2.586557" "-0.678471859" "2.352818" " 1"
"1395" "Neg" "0" "30" "20" "24" "P20" "18" "235" "381" "14.42857" " 0.005368421" "2.218684" "-0.178678010" "3.156846" " 1"
"1396" "B" "J-043" "30" "20" "24" "P20" "20" "286" "165" "16.00000" " 2.352258469" "2.933918" "-0.853197674" "2.367057" " 1"
"1397" "A9" "J-057" "30" "20" "24" "P20" "22" "288" "268" "14.42857" "-0.121353383" "2.258482" "-0.223138089" "2.182371" " 1"
"1398" "A9" "J-072" "30" "20" "24" "P20" "24" "284" "383" "13.00000" "15.005500945" "3.495303" " 1.849104010" "8.783330" " 1"
"1399" "A9" "J-001" "30" "20" "24" "P20" "26" "339" "167" "14.42857" "-0.314917293" "2.334396" "-0.045467932" "2.304429" " 1"
"1400" "A6" "J-015" "30" "20" "24" "P20" "28" "338" "268" "14.00000" " 3.924730832" "2.501696" "-0.642509653" "2.708124" " 1"
"1401" "Neg" "0" "30" "20" "24" "P20" "30" "340" "381" "17.00000" " 0.611698113" "2.962753" "-1.305365248" "2.584375" " 1"
"1402" "A9" "E-002" "30" "20" "24" "P20" "32" "390" "156" "15.00000" "10.682115656" "3.356769" "-0.007732404" "3.573614" " 1"
"1403" "A6" "E-016" "30" "20" "24" "P20" "34" "392" "264" "17.00000" " 3.426670366" "4.364328" "-0.799397163" "2.696042" " 1"
"1404" "A9" "E-028" "30" "20" "24" "P20" "36" "401" "376" "15.00000" "12.143258110" "3.212983" "-1.203482736" "4.936263" " 1"
"1405" "A10" "E-061-R" "20" "30" "24" "P20" " 1" "126" "107" "15.00000" "10.720747532" "4.501674" "-0.331384462" "4.081043" " 1"
"1406" "Neg" "0" "20" "30" "24" "P20" " 3" "114" "208" "15.29412" "-0.141390013" "2.126115" "-0.281338926" "2.134248" " 1"
"1407" "Neg" "0" "20" "30" "24" "P20" " 5" "114" "307" "15.29412" "-0.129824561" "2.152559" "-0.224255034" "1.982631" " 1"
"1408" "A6" "J-031" "20" "30" "24" "P20" " 7" "172" "104" "17.00000" " 1.232108768" "2.976389" "-0.820067376" "2.247301" " 1"
"1409" "A6" "J-050" "20" "30" "24" "P20" " 9" "174" "213" "15.29412" "-0.416936572" "2.395285" "-0.863892617" "2.211085" " 1"
"1410" "A6" "J-065" "20" "30" "24" "P20" "11" "178" "327" "15.00000" " 2.935557123" "3.027220" "-0.778738380" "2.333234" " 1"
"1411" "A10" "J-083" "20" "30" "24" "P20" "13" "229" " 97" "15.00000" " 4.842355430" "3.128881" "-0.492682603" "2.714762" " 1"
"1412" "A6" "J-092" "20" "30" "24" "P20" "15" "234" "210" "15.00000" " 0.782194404" "2.171226" "-0.834727756" "2.164394" " 1"
"1413" "Neg" "0" "20" "30" "24" "P20" "17" "236" "315" "15.29412" "-0.088717949" "2.017861" "-0.221379195" "2.034479" " 1"
"1414" "B" "J-043" "20" "30" "24" "P20" "19" "288" " 96" "17.00000" " 3.180976693" "3.040547" "-0.869829787" "2.563979" " 1"
"1415" "A9" "J-057" "20" "30" "24" "P20" "21" "290" "206" "15.29412" " 0.453319838" "1.976099" "-0.308808725" "2.040620" " 1"
"1416" "A9" "J-072" "20" "30" "24" "P20" "23" "295" "320" "15.00000" " 8.401001410" "3.307400" "-0.606736388" "3.895598" " 1"
"1417" "A9" "J-001" "20" "30" "24" "P20" "25" "346" "100" "15.29412" " 0.207341430" "2.293692" "-0.032365772" "2.193789" " 1"
"1418" "A6" "J-015" "20" "30" "24" "P20" "27" "346" "214" "15.29412" "-0.403360324" "2.470343" "-1.438617450" "2.579519" " 1"
"1419" "Neg" "0" "20" "30" "24" "P20" "29" "348" "323" "15.29412" " 0.541174089" "2.539538" " 0.237023490" "4.104213" "-1"
"1420" "A9" "E-002" "20" "30" "24" "P20" "31" "401" "115" "15.00000" " 7.363117066" "3.681008" "-0.587327357" "3.291698" " 1"
"1421" "A6" "E-016" "20" "30" "24" "P20" "33" "387" "226" "14.00000" " 3.561484502" "2.975473" "-1.019520592" "3.548904" " 1"
"1422" "A9" "E-028" "20" "30" "24" "P20" "35" "374" "338" "14.00000" " 6.727732463" "3.327440" "-0.705312098" "3.431831" "-1"
"1423" "A10" "E-061-R" "30" "30" "24" "P20" " 2" "121" "159" "13.00000" " 7.735784499" "3.034216" " 0.612550125" "5.468226" " 1"
"1424" "Neg" "0" "30" "30" "24" "P20" " 4" "114" "256" "15.29412" " 0.151228070" "1.918492" "-0.108221477" "2.045258" " 1"
"1425" "Neg" "0" "30" "30" "24" "P20" " 6" "114" "365" "15.29412" "-0.603913630" "1.925297" "-0.396879195" "2.223295" " 1"
"1426" "A6" "J-031" "30" "30" "24" "P20" " 8" "171" "160" "15.29412" " 0.736936572" "1.950907" "-0.408033557" "2.137835" " 1"
"1427" "A6" "J-050" "30" "30" "24" "P20" "10" "178" "269" "15.29412" " 0.033913630" "1.968097" "-0.219184564" "1.991597" " 1"
"1428" "A6" "J-065" "30" "30" "24" "P20" "12" "179" "380" "15.29412" " 0.126126856" "2.464589" "-1.366369128" "2.397100" " 1"
"1429" "A10" "J-083" "30" "30" "24" "P20" "14" "230" "148" "15.00000" " 2.907588152" "2.577183" "-0.522664881" "2.429137" " 1"
"1430" "A6" "J-092" "30" "30" "24" "P20" "16" "235" "262" "15.29412" " 0.118624113" "2.330149" "-0.817751678" "2.189257" " 1"
"1431" "Neg" "0" "30" "30" "24" "P20" "18" "234" "370" "15.29412" "-0.057827260" "2.144834" "-0.022912752" "2.110759" " 1"
"1432" "B" "J-043" "30" "30" "24" "P20" "20" "289" "153" "17.00000" " 1.416625971" "2.843728" "-0.977968085" "2.416039" " 1"
"1433" "A9" "J-057" "30" "30" "24" "P20" "22" "292" "256" "15.29412" " 0.021443995" "2.060878" "-0.185718121" "1.962870" " 1"
"1434" "A9" "J-072" "30" "30" "24" "P20" "24" "290" "378" "16.00000" " 7.989372647" "3.842490" "-0.609278386" "4.061887" " 1"
"1435" "A9" "J-001" "30" "30" "24" "P20" "26" "351" "158" "15.29412" "-0.185843455" "2.016661" "-0.128882550" "2.560456" " 1"
"1436" "A6" "J-015" "30" "30" "24" "P20" "28" "348" "266" "15.29412" "-1.070863698" "2.526287" "-0.489026846" "3.797399" " 1"
"1437" "Neg" "0" "30" "30" "24" "P20" "30" "346" "384" "15.29412" " 0.448313090" "2.899364" " 0.166395973" "4.013453" "-1"
"1438" "A9" "E-002" "30" "30" "24" "P20" "32" "390" "171" "16.00000" " 4.486311167" "3.099671" "-0.757438440" "3.012654" " 1"
"1439" "A6" "E-016" "30" "30" "24" "P20" "34" "377" "283" "15.00000" " 6.377475317" "4.464109" "-1.062327357" "3.535411" " 1"
"1440" "A9" "E-028" "30" "30" "24" "P20" "36" "372" "398" "16.00000" " 5.692082811" "3.203806" "-1.549165527" "3.446546" "-1"
"1441" "A6" "E-063" "20" "20" "24" "P21" " 1" "128" "115" "13.00000" " 3.99071834" "2.867307" "-0.07203321" "2.494439" "1"
"1442" "A9" "J-008" "20" "20" "24" "P21" " 3" "133" "221" "12.00000" " 7.13371882" "3.061988" "-0.88077134" "3.758100" "1"
"1443" "A9" "J-026" "20" "20" "24" "P21" " 5" "131" "330" "14.00000" " 3.56305057" "2.981211" "-0.77405084" "2.302062" "1"
"1444" "A6" "J-029" "20" "20" "24" "P21" " 7" "176" "107" "12.00000" " 3.11097506" "2.187971" "-0.31722866" "2.457022" "1"
"1445" "A2" "J-047" "20" "20" "24" "P21" " 9" "175" "211" "14.06250" "-0.58214171" "2.611348" "-1.32795161" "2.971038" "1"
"1446" "A6" "J-062" "20" "20" "24" "P21" "11" "172" "317" "14.06250" " 0.28761675" "2.334468" "-0.53020645" "2.286830" "1"
"1447" "A9" "E-062" "20" "20" "24" "P21" "13" "239" "106" "14.00000" "12.94683524" "3.213667" " 0.59920528" "5.181397" "1"
"1448" "A6" "J-005" "20" "20" "24" "P21" "15" "241" "217" "14.06250" " 0.23045089" "2.518267" "-0.46967742" "2.404397" "1"
"1449" "A6" "J-022" "20" "20" "24" "P21" "17" "242" "323" "14.06250" " 0.28634461" "2.499794" "-0.90343871" "2.348614" "1"
"1450" "A9" "J-085" "20" "20" "24" "P21" "19" "281" "112" "15.00000" "10.50665726" "2.538894" "-0.26038513" "3.885925" "1"
"1451" "Neg" "CN2" "20" "20" "24" "P21" "21" "284" "222" "14.06250" " 0.18115942" "2.130105" "-0.07920000" "2.122532" "1"
"1452" "Neg" "0" "20" "20" "24" "P21" "23" "290" "329" "14.06250" "-0.05244767" "1.846260" "-0.12693548" "2.062836" "1"
"1453" "A9" "E-010" "20" "20" "24" "P21" "25" "346" " 98" "13.00000" " 9.14461248" "2.849859" " 0.74659774" "5.232714" "1"
"1454" "A6" "E-025" "20" "20" "24" "P21" "27" "348" "215" "14.06250" " 0.36396135" "2.170878" "-0.16331935" "1.986802" "1"
"1455" "A6" "E-041" "20" "20" "24" "P21" "29" "354" "312" "14.06250" "-0.78769726" "2.385885" "-1.21005806" "2.389726" "1"
"1456" "A9" "J-045" "20" "20" "24" "P21" "31" "398" "102" "17.00000" " 2.10108768" "3.838541" "-0.76699404" "3.465003" "1"
"1457" "A6" "J-059" "20" "20" "24" "P21" "33" "403" "208" "15.00000" " 5.68720733" "3.120864" "-0.29680279" "2.954706" "1"
"1458" "A6" "J-073" "20" "20" "24" "P21" "35" "408" "317" "14.06250" "-1.07837359" "2.420986" "-1.61001613" "2.531734" "1"
"1459" "A6" "E-063" "30" "20" "24" "P21" " 2" "134" "170" "14.06250" "-0.13415459" "2.614199" "-0.85242258" "2.427362" "1"
"1460" "A9" "J-008" "30" "20" "24" "P21" " 4" "134" "276" "14.00000" " 8.10345840" "3.037596" "-1.00053732" "3.066105" "1"
"1461" "A9" "J-026" "30" "20" "24" "P21" " 6" "130" "377" "11.00000" " 1.97893899" "2.844344" "-1.35578050" "2.649384" "1"
"1462" "A6" "J-029" "30" "20" "24" "P21" " 8" "178" "160" "14.06250" "-0.56396135" "2.066208" "-0.81109032" "2.184052" "1"
"1463" "A2" "J-047" "30" "20" "24" "P21" "10" "168" "268" "14.06250" " 1.12792271" "3.329806" "-0.52446129" "3.672655" "1"
"1464" "A6" "J-062" "30" "20" "24" "P21" "12" "170" "366" "14.06250" "-1.01336554" "2.287224" "-1.31683548" "2.440838" "1"
"1465" "A9" "E-062" "30" "20" "24" "P21" "14" "237" "162" "15.00000" "14.68568406" "2.894838" "-0.07970452" "4.507062" "1"
"1466" "A6" "J-005" "30" "20" "24" "P21" "16" "238" "276" "14.06250" "-1.03642512" "2.273177" "-0.90710000" "2.191220" "1"
"1467" "A6" "J-022" "30" "20" "24" "P21" "18" "238" "370" "14.00000" " 1.84027732" "2.661070" "-0.22559846" "2.789006" "1"
"1468" "A9" "J-085" "30" "20" "24" "P21" "20" "278" "165" "15.00000" "14.29825106" "4.763141" " 0.54276228" "5.228127" "1"
"1469" "Neg" "CN2" "30" "20" "24" "P21" "22" "285" "281" "14.06250" " 0.15764895" "1.987674" "-0.20599032" "2.022163" "1"
"1470" "Neg" "0" "30" "20" "24" "P21" "24" "294" "385" "14.06250" "-0.62553945" "2.160497" "-0.17178065" "2.142159" "1"
"1471" "A9" "E-010" "30" "20" "24" "P21" "26" "345" "157" "14.00000" "14.98598695" "3.077845" "-0.34007079" "4.456151" "1"
"1472" "A6" "E-025" "30" "20" "24" "P21" "28" "350" "266" "14.06250" "-0.19755233" "1.930834" "-0.36841935" "2.037620" "1"
"1473" "A6" "E-041" "30" "20" "24" "P21" "30" "354" "361" "14.06250" "-0.86061192" "2.568269" "-1.71082903" "2.708457" "1"
"1474" "A9" "J-045" "30" "20" "24" "P21" "32" "399" "155" "17.00000" " 3.23274140" "3.007847" "-0.21216312" "2.691926" "1"
"1475" "A6" "J-059" "30" "20" "24" "P21" "34" "403" "263" "14.06250" "-0.49362319" "2.538561" "-0.83812903" "2.243193" "1"
"1476" "A6" "J-073" "30" "20" "24" "P21" "36" "410" "368" "14.06250" "-3.34908213" "2.643820" "-1.88395248" "4.560826" "1"
"1477" "A6" "E-063" "20" "30" "24" "P21" " 1" "110" "111" "16.00000" " 2.98888331" "2.617282" "-0.70038646" "2.336721" "1"
"1478" "A9" "J-008" "20" "30" "24" "P21" " 3" "122" "224" "16.00000" " 6.16213300" "3.942049" "-0.37014022" "3.677362" "1"
